Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index
2,72,1,5,8,-0.4801683029863712
8,41,0,9,3,-1.1047910195587036
3,44,0,4,4,-1.7294137361310362
9,43,0,4,7,-0.6883758751771487
9,69,1,5,9,0.6129214510152108
1,41,1,8,0,-2.0417250944172025
2,95,1,4,9,0.9772847023490714
8,47,0,6,7,-0.5322201960340656
6,93,0,6,9,1.4978036328260151
6,63,0,9,9,-0.011701265557121794
1,89,1,9,2,0.7170252371105995
8,56,0,7,5,-0.2719607307955937
1,53,0,6,3,-1.5212061639402588
1,49,0,9,3,-1.6253099500356474
9,89,1,7,9,1.8101149911121814
1,46,1,7,2,-2.0417250944172025
6,72,1,8,5,0.1965063066336557
3,42,1,5,9,-1.7814656291787305
5,48,0,9,3,-1.1568429126063982
5,54,1,4,6,-0.7924796612725374
1,75,0,9,8,-0.3760645168909824
6,66,1,7,7,0.14445441358596134
6,83,1,8,5,0.9772847023490714
8,50,1,9,4,-0.5322201960340656
6,59,0,9,5,-0.42811640993867683
7,61,0,5,0,-0.32401262384328805
1,76,0,7,3,-0.2719607307955937
2,60,1,4,7,-0.8445315543202319
5,89,1,7,1,1.0813884884444602
7,83,1,5,9,1.1854922745398488
5,71,0,5,2,0.1965063066336557
6,53,1,4,5,-0.740427768224843
9,77,1,5,0,1.0813884884444602
1,55,1,5,3,-1.3129985917494813
3,95,0,5,1,1.1854922745398488
1,77,1,9,5,-0.06375315860481617
6,77,1,6,4,0.6129214510152108
1,52,0,8,7,-1.573258056987953
8,61,0,8,9,-0.011701265557121794
2,61,0,8,7,-0.7924796612725374
3,52,0,4,7,-1.2088948056540925
5,96,1,6,8,1.5498555258737094
3,52,1,9,5,-1.2088948056540925
1,84,1,7,3,-0.011701265557121794
9,92,0,6,3,1.7060112050167926
2,55,1,4,1,-1.2088948056540925
2,82,0,9,2,0.4047138788244332
5,44,1,9,1,-1.2609466987017868
2,40,1,6,8,-1.833517522226425
3,45,1,7,4,-1.5212061639402588
1,69,1,5,3,-0.740427768224843
1,58,0,8,9,-1.2088948056540925
3,62,0,5,6,-0.6883758751771487
9,66,1,8,0,0.4047138788244332
8,74,0,5,5,0.6129214510152108
5,70,1,8,0,0.04035062749057258
9,44,0,9,1,-0.740427768224843
4,96,1,7,8,0.8731809162536827
6,77,1,9,3,0.5608695579675164
1,49,0,5,6,-1.573258056987953
1,89,0,7,8,0.4047138788244332
6,59,1,6,5,-0.3760645168909824
5,99,0,4,9,1.4457517397783208
3,88,1,9,7,0.9772847023490714
6,60,1,6,4,-0.4801683029863712
4,62,1,9,9,-0.3760645168909824
5,63,0,5,2,-0.32401262384328805
9,65,1,5,7,0.4047138788244332
2,78,1,8,4,0.04035062749057258
6,73,1,6,1,0.35266198577673885
1,85,1,7,8,0.1965063066336557
9,72,0,7,1,0.925232809301377
7,72,0,6,6,0.4047138788244332
3,87,0,8,5,0.6649733440629051
1,81,1,6,1,0.04035062749057258
8,40,0,6,4,-1.3129985917494813
1,99,1,9,3,0.9772847023490714
9,87,1,7,6,1.4978036328260151
3,65,0,7,0,-0.58427208908176
4,49,0,6,4,-1.3650504847971756
6,98,0,8,5,1.7580630980644871
8,78,1,9,5,1.0293365953967657
2,74,0,5,2,-0.2199088377478993
8,78,0,4,7,0.8731809162536827
8,44,0,6,5,-0.8965834473679262
2,79,0,7,8,0.09240252053826696
6,93,0,7,0,1.3936998467306263
5,76,1,4,5,0.35266198577673885
1,62,0,5,2,-1.1047910195587036
2,96,1,6,1,1.0813884884444602
8,67,0,4,3,0.3006100927290445
5,97,0,8,2,1.4457517397783208
8,40,1,6,0,-1.2088948056540925
4,51,1,6,7,-1.000687233463315
4,90,1,4,8,0.925232809301377
6,84,1,4,7,0.8731809162536827
2,58,1,4,7,-1.2088948056540925
1,62,0,5,0,-1.1568429126063982
3,59,1,7,6,-0.6883758751771487
6,83,1,6,3,0.7170252371105995
1,84,0,9,9,0.35266198577673885
7,68,0,6,9,0.3006100927290445
4,67,0,7,3,-0.3760645168909824
9,47,1,6,2,-0.2719607307955937
1,40,0,6,0,-2.093776987464897
5,40,0,4,5,-1.5212061639402588
1,71,1,5,0,-0.5322201960340656
5,92,1,4,9,1.2375441675875432
1,87,0,5,0,0.1965063066336557
6,59,0,8,2,-0.32401262384328805
8,49,1,5,7,-0.58427208908176
2,95,0,4,2,0.8731809162536827
9,77,0,6,1,0.6649733440629051
9,90,1,7,9,1.8101149911121814
2,58,0,6,9,-0.8965834473679262
3,73,1,5,0,-0.2719607307955937
6,99,1,9,4,1.7060112050167926
1,70,0,6,3,-0.6883758751771487
1,77,0,8,0,-0.32401262384328805
4,69,0,8,5,-0.11580505165251055
8,87,1,7,0,1.4457517397783208
1,52,1,6,3,-1.4691542708925645
5,65,0,8,5,-0.16785694470020493
4,65,0,5,2,-0.5322201960340656
7,84,1,4,4,0.8731809162536827
3,71,0,6,8,-0.2199088377478993
6,66,1,6,8,0.14445441358596134
1,61,0,6,8,-0.8965834473679262
7,90,1,5,6,1.5498555258737094
5,84,1,4,7,0.7690771301582938
3,58,1,9,0,-1.000687233463315
8,48,1,7,7,-0.6363239821294543
8,74,1,5,6,0.8211290232059882
8,73,0,4,9,0.6649733440629051
8,49,1,5,2,-0.740427768224843
4,59,1,6,8,-0.740427768224843
7,77,1,7,5,0.8211290232059882
9,70,1,8,7,0.5608695579675164
2,68,1,7,4,-0.4801683029863712
6,68,0,6,5,0.04035062749057258
6,84,1,9,2,0.9772847023490714
8,94,0,7,4,1.8101149911121814
9,87,0,7,9,1.601907418921404
1,99,0,7,3,0.9772847023490714
1,42,1,6,0,-1.9896732013695082
2,91,1,4,3,0.7170252371105995
5,74,1,7,9,0.14445441358596134
8,47,0,7,1,-1.000687233463315
1,82,0,7,3,-0.011701265557121794
4,80,0,9,6,0.4567657718721276
7,79,1,5,9,0.8211290232059882
4,50,1,6,9,-1.1047910195587036
1,72,1,4,1,-0.58427208908176
2,60,1,9,4,-0.8445315543202319
6,46,1,6,6,-1.000687233463315
9,92,1,7,9,1.91421877720757
7,64,0,9,0,0.1965063066336557
1,81,1,6,7,0.2485581996813501
8,94,0,5,6,1.601907418921404
1,98,0,5,2,0.8731809162536827
1,80,0,9,9,0.04035062749057258
5,68,0,6,5,-0.06375315860481617
3,48,1,7,4,-1.5212061639402588
6,89,0,8,4,1.2375441675875432
3,94,1,7,5,0.9772847023490714
1,48,0,4,0,-1.7814656291787305
5,97,0,8,6,1.5498555258737094
7,67,1,9,7,0.4047138788244332
4,89,0,7,8,0.8731809162536827
2,91,1,5,3,0.6649733440629051
2,60,1,6,5,-0.740427768224843
5,66,0,4,2,-0.16785694470020493
9,53,1,4,9,-0.3760645168909824
8,83,0,8,8,1.1334403814921545
7,55,0,5,3,-0.5322201960340656
5,68,0,4,2,-0.16785694470020493
8,71,1,4,0,0.4567657718721276
9,98,1,7,7,2.330633921589125
2,84,1,7,8,0.5088176649198219
1,48,1,7,3,-1.8855694152741194
7,62,0,4,0,-0.2719607307955937
5,79,0,9,5,0.4567657718721276
1,70,0,9,9,-0.5322201960340656
3,53,1,8,1,-1.0527391265110093
4,85,0,9,4,0.5088176649198219
7,71,1,5,0,0.2485581996813501
1,89,0,6,9,0.5608695579675164
3,87,1,4,9,0.6129214510152108
8,96,0,6,6,1.7580630980644871
9,48,0,5,2,-0.740427768224843
5,52,1,8,8,-1.000687233463315
4,85,1,7,4,0.4567657718721276
3,46,1,4,2,-1.7814656291787305
1,51,1,9,5,-1.41710237784487
1,85,0,4,1,0.09240252053826696
5,89,0,5,9,1.0293365953967657
5,42,1,7,4,-1.3650504847971756
6,68,1,5,7,0.14445441358596134
4,81,1,5,2,0.2485581996813501
4,96,0,7,3,1.2895960606352377
6,78,0,7,0,0.5608695579675164
2,85,0,6,3,0.4047138788244332
9,83,1,6,5,1.341647953682932
8,77,1,5,2,0.7690771301582938
2,63,0,6,0,-0.8445315543202319
1,61,0,4,2,-1.2088948056540925
4,82,1,6,4,0.5088176649198219
9,43,0,5,4,-0.8445315543202319
5,70,1,8,3,0.2485581996813501
7,75,1,8,0,0.6129214510152108
8,99,1,7,9,2.174478242446042
9,76,0,8,2,1.1334403814921545
4,53,1,4,8,-1.0527391265110093
4,69,1,7,2,-0.11580505165251055
9,63,1,4,4,0.1965063066336557
7,44,0,8,9,-1.000687233463315
4,57,0,4,3,-0.9486353404156206
3,88,0,6,0,0.5608695579675164
1,59,0,4,8,-1.2088948056540925
8,85,0,6,6,1.2375441675875432
6,53,1,8,5,-0.740427768224843
5,57,0,5,4,-0.8445315543202319
6,56,1,8,0,-0.5322201960340656
7,62,0,9,0,0.14445441358596134
3,75,0,6,9,-0.06375315860481617
4,46,0,7,4,-1.677361843083342
1,92,0,9,9,0.8211290232059882
3,87,1,8,5,0.6129214510152108
3,58,0,5,5,-0.740427768224843
4,81,0,4,7,0.35266198577673885
3,63,0,4,9,-0.7924796612725374
6,78,1,5,3,0.6649733440629051
8,46,1,8,7,-0.6363239821294543
5,89,0,7,4,1.0293365953967657
4,55,1,7,6,-0.7924796612725374
1,80,1,7,9,0.09240252053826696
7,45,1,9,1,-0.8965834473679262
3,41,0,7,7,-1.9376213083218137
2,54,0,5,8,-1.2609466987017868
2,81,1,8,5,0.2485581996813501
5,96,0,7,0,1.4457517397783208
1,89,0,7,1,0.3006100927290445
5,61,1,9,4,-0.2719607307955937
2,80,1,4,5,-0.011701265557121794
7,40,0,7,2,-1.3650504847971756
3,40,1,8,2,-1.9376213083218137
6,71,0,4,1,0.1965063066336557
1,80,0,4,0,-0.06375315860481617
5,77,0,7,1,0.5088176649198219
7,81,1,4,5,0.8211290232059882
9,53,0,5,5,-0.3760645168909824
6,76,1,7,8,0.4567657718721276
3,51,1,6,3,-1.3129985917494813
6,94,1,5,1,1.1334403814921545
7,56,1,6,5,-0.3760645168909824
2,79,0,8,5,0.04035062749057258
6,51,0,6,4,-0.7924796612725374
1,61,1,7,9,-1.1047910195587036
2,68,1,7,9,-0.4801683029863712
6,63,0,4,3,-0.2199088377478993
8,87,0,4,0,1.2375441675875432
7,95,1,6,6,1.7060112050167926
1,82,1,6,6,0.14445441358596134
6,91,0,9,0,1.341647953682932
6,96,1,5,9,1.5498555258737094
6,54,1,8,5,-0.5322201960340656
4,90,1,8,3,0.8731809162536827
6,86,1,4,4,1.1334403814921545
4,83,0,4,9,0.5088176649198219
5,98,0,9,5,1.6539593119690983
4,44,1,6,0,-1.3650504847971756
2,70,1,4,1,-0.740427768224843
7,89,1,9,5,1.3936998467306263
4,89,0,4,4,0.8731809162536827
1,44,0,8,6,-1.8855694152741194
7,82,1,8,4,0.7690771301582938
7,61,1,5,4,-0.11580505165251055
8,46,0,8,9,-0.8445315543202319
8,68,0,5,1,0.2485581996813501
2,90,0,5,9,0.4567657718721276
9,76,0,4,3,0.8211290232059882
5,62,0,8,8,-0.42811640993867683
5,58,1,5,2,-0.740427768224843
1,96,0,8,6,0.9772847023490714
7,48,0,4,1,-0.740427768224843
6,90,0,8,9,1.341647953682932
1,71,1,5,9,-0.42811640993867683
2,53,0,4,2,-1.41710237784487
4,91,0,9,7,0.9772847023490714
3,48,1,9,7,-1.1568429126063982
2,56,0,4,0,-1.3650504847971756
4,65,1,7,3,-0.42811640993867683
9,90,0,8,2,1.7580630980644871
5,85,0,9,8,0.8211290232059882
6,78,0,9,7,0.6129214510152108
9,80,1,9,0,1.2375441675875432
4,51,1,9,8,-1.1047910195587036
8,81,0,6,8,1.0293365953967657
4,46,0,5,0,-1.4691542708925645
9,92,1,4,5,1.91421877720757
4,52,0,4,6,-1.2088948056540925
6,89,1,7,0,0.9772847023490714
1,89,1,7,2,0.4567657718721276
1,97,0,8,3,0.6649733440629051
7,96,1,6,3,1.601907418921404
7,54,0,5,9,-0.58427208908176
8,80,1,9,7,1.1334403814921545
3,45,0,7,4,-1.7814656291787305
9,61,0,6,0,0.04035062749057258
7,67,0,5,8,0.1965063066336557
6,94,0,8,8,1.6539593119690983
1,73,1,9,9,-0.16785694470020493
3,41,0,5,8,-1.833517522226425
3,62,0,7,2,-0.6363239821294543
7,67,0,9,1,0.1965063066336557
9,60,1,6,3,0.14445441358596134
2,73,1,5,3,-0.11580505165251055
7,92,0,8,3,1.4978036328260151
7,62,1,7,2,0.2485581996813501
2,60,1,4,6,-1.1047910195587036
1,97,1,6,4,0.8731809162536827
1,94,1,7,3,0.5608695579675164
5,94,1,5,1,1.1854922745398488
1,62,1,7,3,-0.8445315543202319
7,51,1,6,7,-0.7924796612725374
1,51,0,6,1,-1.6253099500356474
2,56,0,6,0,-1.41710237784487
1,71,0,8,6,-0.4801683029863712
9,91,0,7,1,1.8621668841598757
4,44,0,5,6,-1.677361843083342
1,65,1,4,3,-1.000687233463315
9,69,1,7,3,0.8211290232059882
9,62,0,7,3,0.1965063066336557
1,88,1,9,1,0.5088176649198219
2,90,1,9,0,0.8731809162536827
2,96,0,9,6,0.9772847023490714
5,50,0,8,7,-0.9486353404156206
5,66,0,7,2,-0.32401262384328805
3,86,0,9,0,0.4567657718721276
3,57,0,4,5,-1.2088948056540925
7,69,1,8,8,0.5088176649198219
8,96,1,6,2,1.9662706702552646
4,98,1,6,7,1.2895960606352377
4,84,0,6,2,0.6649733440629051
9,41,1,5,5,-0.8965834473679262
8,50,1,7,4,-0.58427208908176
5,48,1,6,5,-1.2609466987017868
5,60,0,7,0,-0.5322201960340656
3,49,0,4,7,-1.5212061639402588
2,53,1,6,8,-1.5212061639402588
1,89,1,6,5,0.35266198577673885
3,85,1,7,8,0.5608695579675164
9,63,0,8,9,0.35266198577673885
5,88,0,9,0,0.8731809162536827
1,58,1,6,3,-1.41710237784487
8,83,0,9,3,1.2375441675875432
1,55,0,9,3,-1.3650504847971756
8,97,0,6,3,2.018322563302959
5,61,1,7,4,-0.32401262384328805
2,51,0,9,9,-1.41710237784487
8,61,1,6,0,-0.06375315860481617
8,90,1,7,7,1.5498555258737094
8,48,0,8,2,-0.6883758751771487
4,40,0,9,7,-1.7814656291787305
7,53,0,7,0,-0.740427768224843
4,77,1,6,5,0.3006100927290445
4,66,1,9,9,-0.11580505165251055
2,65,1,6,4,-0.740427768224843
5,88,0,7,1,1.0813884884444602
6,71,0,5,7,0.1965063066336557
5,56,0,7,8,-0.6363239821294543
6,59,1,9,3,-0.42811640993867683
3,50,0,5,8,-1.3650504847971756
4,48,1,9,3,-1.2609466987017868
1,94,0,8,3,0.7170252371105995
8,70,0,4,6,0.4047138788244332
4,57,0,6,1,-0.7924796612725374
3,41,0,4,7,-1.9376213083218137
6,74,1,7,6,0.4567657718721276
7,76,0,5,8,0.7170252371105995
4,76,1,4,7,0.3006100927290445
6,60,0,6,6,-0.3760645168909824
4,55,1,5,5,-0.8445315543202319
8,97,1,5,7,1.8101149911121814
3,63,1,9,9,-0.5322201960340656
8,77,1,7,5,1.0813884884444602
2,75,0,9,5,-0.11580505165251055
2,91,0,8,2,0.8211290232059882
7,73,0,9,3,0.4047138788244332
4,47,0,5,3,-1.3650504847971756
3,42,1,5,6,-1.677361843083342
4,77,1,8,8,0.3006100927290445
8,56,0,5,9,-0.32401262384328805
7,78,1,7,0,0.7170252371105995
8,77,0,7,6,0.6129214510152108
1,86,1,6,1,0.4047138788244332
1,92,1,4,8,0.5608695579675164
6,81,0,9,5,0.9772847023490714
2,79,1,6,2,0.1965063066336557
4,40,1,6,7,-1.5212061639402588
4,93,0,8,3,1.1854922745398488
5,40,1,8,6,-1.41710237784487
6,41,1,4,9,-1.3650504847971756
6,79,0,8,3,0.6129214510152108
3,78,1,5,5,0.2485581996813501
8,48,1,9,8,-0.8445315543202319
3,41,0,7,7,-1.677361843083342
3,63,0,4,2,-0.5322201960340656
7,51,1,7,8,-0.740427768224843
5,44,0,9,9,-1.3650504847971756
5,73,0,4,3,0.09240252053826696
3,71,0,6,5,-0.2199088377478993
6,65,1,5,4,-0.011701265557121794
1,77,0,6,5,-0.16785694470020493
8,85,0,7,8,1.4978036328260151
6,47,1,8,8,-0.8965834473679262
7,73,0,8,1,0.5088176649198219
2,98,1,8,5,1.1854922745398488
9,66,0,6,9,0.4047138788244332
4,74,1,8,6,-0.011701265557121794
5,77,0,6,5,0.3006100927290445
9,96,1,9,6,2.0703744563506534
4,56,1,8,8,-0.9486353404156206
5,56,1,7,5,-0.7924796612725374
3,49,0,4,4,-1.5212061639402588
4,75,1,6,9,0.2485581996813501
2,72,1,6,9,-0.42811640993867683
1,94,1,5,1,0.7690771301582938
3,92,0,4,2,0.925232809301377
7,64,1,9,3,-0.06375315860481617
1,70,0,7,9,-0.5322201960340656
2,95,0,4,6,0.7690771301582938
1,93,1,7,8,0.6649733440629051
8,45,0,4,8,-0.9486353404156206
8,95,0,8,1,2.018322563302959
4,91,1,8,9,0.925232809301377
3,53,1,6,7,-1.1568429126063982
7,65,0,6,7,-0.11580505165251055
4,79,1,6,4,0.3006100927290445
6,59,0,9,7,-0.32401262384328805
8,74,0,7,4,0.6649733440629051
2,85,1,8,8,0.5088176649198219
8,53,0,5,1,-0.32401262384328805
1,59,1,6,0,-1.0527391265110093
5,88,1,6,2,0.925232809301377
1,78,0,9,7,-0.11580505165251055
7,89,0,5,1,1.2895960606352377
2,40,1,5,9,-1.9896732013695082
3,94,0,6,3,0.8731809162536827
6,89,0,8,4,1.3936998467306263
5,81,1,4,8,0.8731809162536827
9,60,1,9,7,0.2485581996813501
6,78,1,9,2,0.8731809162536827
2,81,1,8,5,0.09240252053826696
9,51,0,7,5,-0.2719607307955937
2,44,0,8,0,-1.7294137361310362
2,59,0,6,2,-0.9486353404156206
6,77,0,4,1,0.4567657718721276
6,59,0,8,5,-0.32401262384328805
7,68,0,8,3,0.3006100927290445
7,87,1,4,7,1.1854922745398488
4,99,1,9,0,1.4978036328260151
6,64,1,7,8,-0.06375315860481617
1,51,1,6,8,-1.5212061639402588
6,68,0,5,5,-0.011701265557121794
9,69,0,5,6,0.6649733440629051
7,94,1,6,3,1.5498555258737094
2,51,0,9,5,-1.2088948056540925
9,75,0,8,7,0.7170252371105995
2,70,0,9,3,-0.3760645168909824
4,77,1,6,7,0.3006100927290445
3,44,0,6,2,-1.677361843083342
6,46,0,7,8,-0.8445315543202319
2,60,1,6,5,-0.8965834473679262
4,69,0,4,0,-0.2719607307955937
1,90,1,7,6,0.5608695579675164
3,45,0,7,3,-1.7814656291787305
7,77,0,5,9,0.7690771301582938
6,63,0,6,6,-0.11580505165251055
5,75,0,7,5,0.1965063066336557
1,79,1,6,5,-0.2719607307955937
3,68,0,6,7,-0.4801683029863712
3,89,0,6,9,0.7690771301582938
9,79,0,4,1,1.0293365953967657
4,63,1,5,1,-0.42811640993867683
9,55,1,7,8,-0.2719607307955937
6,82,1,4,1,0.7170252371105995
9,52,0,9,0,-0.32401262384328805
4,92,0,7,8,1.1334403814921545
1,45,0,7,1,-2.0417250944172025
9,61,1,4,7,0.04035062749057258
5,99,1,8,3,1.7580630980644871
5,85,1,5,4,0.7170252371105995
8,71,0,9,3,0.7170252371105995
4,73,0,4,8,-0.06375315860481617
8,61,0,6,0,-0.11580505165251055
3,63,1,9,0,-0.58427208908176
2,84,0,6,4,0.2485581996813501
5,45,0,6,0,-1.3129985917494813
3,87,0,8,9,0.6129214510152108
6,60,0,5,2,-0.4801683029863712
6,62,0,4,3,-0.2199088377478993
3,64,0,4,1,-0.6363239821294543
7,59,0,4,0,-0.4801683029863712
4,79,1,6,9,0.5088176649198219
2,77,0,5,7,-0.06375315860481617
1,97,1,8,7,0.9772847023490714
5,82,1,9,8,0.7170252371105995
6,60,0,6,3,-0.3760645168909824
3,46,0,7,7,-1.5212061639402588
3,73,0,5,5,-0.16785694470020493
3,43,1,5,5,-1.5212061639402588
8,71,1,5,8,0.6129214510152108
3,80,0,8,7,0.2485581996813501
5,52,1,4,6,-1.000687233463315
8,97,1,7,8,2.0703744563506534
1,75,0,8,7,-0.2719607307955937
9,61,0,4,5,0.04035062749057258
7,43,1,4,3,-1.1568429126063982
7,99,0,7,0,1.7580630980644871
9,85,1,8,8,1.4978036328260151
7,91,1,9,1,1.6539593119690983
3,98,0,7,2,0.9772847023490714
9,62,0,6,7,0.1965063066336557
2,54,0,5,9,-1.3129985917494813
2,93,0,8,5,0.8211290232059882
1,65,0,6,7,-0.7924796612725374
3,56,0,9,6,-0.8445315543202319
4,59,0,8,4,-0.740427768224843
9,84,1,5,0,1.3936998467306263
5,82,0,8,3,0.5608695579675164
8,43,1,8,5,-0.7924796612725374
7,65,0,8,3,0.09240252053826696
1,68,0,7,8,-0.4801683029863712
2,50,1,8,2,-1.41710237784487
3,98,1,4,0,0.8731809162536827
9,90,1,7,5,1.5498555258737094
7,40,0,8,0,-1.3129985917494813
5,50,0,5,5,-1.2609466987017868
3,79,1,9,6,0.5608695579675164
2,54,0,4,4,-1.3129985917494813
5,73,1,9,3,0.2485581996813501
7,84,1,8,6,1.341647953682932
4,86,0,7,3,0.7690771301582938
3,92,1,7,9,0.925232809301377
2,87,1,7,1,0.5608695579675164
7,79,0,8,4,0.8211290232059882
2,74,1,7,0,-0.11580505165251055
1,56,1,4,6,-1.2609466987017868
5,80,0,6,0,0.3006100927290445
8,80,0,9,5,0.8731809162536827
5,90,0,5,5,1.1334403814921545
6,63,0,7,9,-0.3760645168909824
5,53,0,9,2,-0.6363239821294543
5,75,0,5,1,0.1965063066336557
3,94,1,4,4,1.1334403814921545
2,98,0,5,3,0.8211290232059882
1,64,1,7,4,-0.9486353404156206
8,87,1,4,7,1.341647953682932
9,54,0,9,3,-0.32401262384328805
3,54,1,5,0,-1.0527391265110093
1,54,1,5,6,-1.5212061639402588
8,84,1,6,9,1.1854922745398488
2,59,0,9,6,-0.8965834473679262
1,79,1,7,7,-0.2199088377478993
1,52,1,6,6,-1.573258056987953
9,82,1,5,1,1.1854922745398488
7,64,1,8,0,-0.011701265557121794
7,69,0,7,6,0.3006100927290445
7,77,0,7,6,0.5608695579675164
4,97,0,8,4,1.4978036328260151
1,85,1,8,7,0.35266198577673885
4,64,0,9,6,-0.32401262384328805
6,50,1,5,8,-0.7924796612725374
5,77,0,4,2,0.4047138788244332
6,92,1,5,3,1.2895960606352377
9,99,1,5,4,2.2265301354937366
1,85,0,8,7,0.35266198577673885
3,51,1,7,6,-1.41710237784487
3,54,1,6,3,-0.8965834473679262
1,56,0,4,5,-1.1568429126063982
2,88,0,5,1,0.4567657718721276
5,87,1,5,1,0.8211290232059882
5,87,1,6,3,0.925232809301377
2,78,0,9,3,-0.06375315860481617
5,98,1,5,3,1.4978036328260151
5,49,1,5,3,-1.1047910195587036
6,90,0,7,0,1.0813884884444602
4,47,0,8,6,-1.41710237784487
4,58,0,4,8,-0.6883758751771487
3,49,1,7,0,-1.6253099500356474
9,88,0,8,2,1.4978036328260151
2,61,1,9,9,-0.9486353404156206
6,67,0,6,7,0.09240252053826696
6,98,1,9,1,1.7580630980644871
8,94,0,5,9,1.7060112050167926
2,46,1,8,6,-1.573258056987953
9,50,0,6,5,-0.4801683029863712
5,87,1,6,7,0.9772847023490714
6,65,0,8,9,-0.06375315860481617
6,94,0,4,6,1.4457517397783208
4,54,0,5,2,-1.1568429126063982
2,67,1,4,1,-0.4801683029863712
6,55,0,6,8,-0.6363239821294543
3,73,1,5,9,-0.16785694470020493
1,47,0,4,0,-1.8855694152741194
4,84,0,8,8,0.7170252371105995
1,73,0,6,0,-0.4801683029863712
7,89,1,9,2,1.5498555258737094
4,66,0,6,9,-0.32401262384328805
3,55,0,9,0,-1.1047910195587036
3,84,0,6,4,0.6129214510152108
9,44,0,5,8,-0.8965834473679262
1,80,0,6,3,-0.011701265557121794
9,67,0,4,9,0.4567657718721276
7,62,1,9,2,0.04035062749057258
8,70,0,5,2,0.4047138788244332
8,75,1,5,2,0.7170252371105995
6,65,0,5,0,-0.2719607307955937
3,96,1,7,5,1.1334403814921545
8,49,1,5,6,-0.5322201960340656
3,78,0,9,6,0.3006100927290445
2,47,1,8,1,-1.4691542708925645
9,90,1,6,0,1.8101149911121814
9,89,1,7,2,1.5498555258737094
6,45,1,7,8,-1.1047910195587036
7,46,1,6,1,-1.0527391265110093
6,86,1,6,1,1.2375441675875432
5,44,1,7,5,-1.1568429126063982
2,61,0,5,1,-0.8445315543202319
2,84,1,6,5,0.3006100927290445
3,84,0,6,6,0.2485581996813501
6,76,1,8,0,0.3006100927290445
3,76,1,9,8,0.14445441358596134
7,94,0,5,5,1.4457517397783208
3,86,1,4,8,0.7170252371105995
5,89,0,5,7,0.9772847023490714
5,95,0,6,7,1.341647953682932
3,45,0,8,2,-1.7294137361310362
1,83,0,4,5,0.04035062749057258
1,68,0,6,7,-0.740427768224843
8,40,0,8,7,-1.1047910195587036
2,55,0,9,1,-1.1047910195587036
8,94,0,9,4,1.8621668841598757
3,96,0,9,2,1.2375441675875432
1,68,0,7,9,-0.8445315543202319
5,42,0,4,2,-1.677361843083342
4,53,1,6,3,-1.0527391265110093
1,89,0,6,8,0.3006100927290445
7,71,0,8,2,0.35266198577673885
4,48,0,4,6,-1.3650504847971756
8,54,0,4,4,-0.6363239821294543
9,48,0,5,3,-0.5322201960340656
2,64,0,4,0,-0.7924796612725374
7,79,0,4,1,0.8211290232059882
9,72,0,6,5,0.7690771301582938
5,46,1,5,1,-1.3650504847971756
5,63,0,8,8,-0.2719607307955937
7,73,1,4,2,0.4567657718721276
7,43,0,7,9,-1.000687233463315
5,67,1,5,0,-0.2719607307955937
2,66,0,4,5,-0.7924796612725374
4,99,0,5,3,1.2895960606352377
9,59,0,9,1,-0.011701265557121794
4,94,0,5,1,1.0293365953967657
1,57,1,6,2,-1.3129985917494813
9,99,1,7,5,2.2265301354937366
5,54,1,4,8,-0.9486353404156206
6,71,1,8,7,0.1965063066336557
5,52,1,9,0,-0.7924796612725374
3,50,0,7,8,-1.3650504847971756
4,87,0,5,2,0.7690771301582938
9,47,1,9,1,-0.3760645168909824
4,61,1,8,3,-0.42811640993867683
7,55,0,4,4,-0.6363239821294543
1,63,1,5,6,-0.9486353404156206
4,89,0,7,4,0.925232809301377
9,58,1,8,9,0.14445441358596134
8,98,0,7,9,2.018322563302959
6,54,1,9,5,-0.6363239821294543
5,40,1,7,5,-1.5212061639402588
4,97,0,7,7,1.341647953682932
1,69,0,8,9,-0.6363239821294543
9,83,1,6,3,1.5498555258737094
6,99,0,4,7,1.8621668841598757
7,53,0,4,3,-0.58427208908176
1,60,1,8,3,-1.1047910195587036
1,48,1,9,3,-1.573258056987953
5,91,1,7,7,1.1334403814921545
3,85,0,9,2,0.35266198577673885
3,93,0,7,7,1.1854922745398488
9,90,0,9,1,1.6539593119690983
9,54,1,4,0,-0.16785694470020493
7,54,1,8,6,-0.42811640993867683
4,73,0,7,1,0.09240252053826696
2,90,0,5,9,0.6649733440629051
3,48,0,5,0,-1.6253099500356474
6,62,1,8,4,-0.32401262384328805
3,50,1,8,4,-1.3129985917494813
7,92,1,8,1,1.3936998467306263
5,74,0,5,3,0.09240252053826696
6,54,0,4,7,-0.58427208908176
8,52,0,4,1,-0.6883758751771487
9,41,0,6,9,-0.9486353404156206
9,96,1,5,5,2.0703744563506534
7,64,0,6,3,0.04035062749057258
7,48,0,4,2,-1.000687233463315
5,58,0,7,4,-0.6883758751771487
2,97,1,5,5,0.9772847023490714
4,95,0,5,6,1.1854922745398488
5,79,1,6,1,0.4567657718721276
2,43,0,7,3,-1.8855694152741194
3,61,1,5,2,-0.7924796612725374
2,49,0,6,4,-1.6253099500356474
6,91,1,4,3,1.1854922745398488
7,70,1,9,6,0.5088176649198219
7,84,1,7,6,1.1334403814921545
1,44,0,6,3,-2.0417250944172025
1,87,1,5,2,0.1965063066336557
